seq,stamp,px,py,pz,ox,oy,oz,ow,lx,ly,lz,ax,ay,az,timestamp,wx,wy,wz,aa_x,aa_y,aa_z,roll,pitch,yaw,vx,vy,vz,jx,jy,jz
4848,1724236566066804682,-0.3462505936622619,-0.2273885160684585,0.1786177158355713,-0.0157309509813785,-0.0323710851371288,-0.3958440124988556,0.9176122546195984,0.0,0.0,0.0,-0.1725967400215715,0.6974410483703899,-2.423769382428323,578.83496772,0.3151585270508037,-0.0833342226272847,-0.1370700865654833,14.069138651935647,35.04180610528105,10.80938296153363,-0.0032504358216152,-0.0719242100696756,-0.8144155324271912,0.1170593231156775,0.0051940022073386,0.018876940095672,127.37917903912418,114.79971905397444,96.40533388931364
4850,1724236566079986742,-0.3449927568435669,-0.2271312475204467,0.1784418076276779,-0.0143896955996751,-0.0296764839440584,-0.3945703506469726,0.9182736873626708,0.0,0.0,0.0,2.9352028454522596,1.2759150627545326,3.03374864427232,578.84814978,0.0327331856749114,0.4559078583531387,0.2168891147028677,-38.612021905962294,-28.01781355221675,1.2517384207674347,-0.0030149863546746,-0.06590546318858,-0.8115685704782272,0.1377440633913309,0.0213604466381518,-0.0155662982295279,-48.51363734535664,-7.509442022941201,212.04761902172137
4852,1724236566087583818,-0.343760997056961,-0.2269608974456787,0.1783138215541839,-0.0156620796769857,-0.0293716602027416,-0.3942058682441711,0.9184191226959229,0.0,0.0,0.0,1.3219948751173425,0.9938497009981964,3.7604257560109993,578.855746856,-0.3358560326517077,-0.0587231698359426,0.1143137904440627,-12.159030491918992,11.113006088830758,-37.74891888384395,-0.0056241492207375,-0.066347823071343,-0.8106961950481003,0.1660240318897443,0.0312704754836978,0.0322042231176702,-309.12906880480955,-118.1219338230758,-307.61384019834304
4854,1724236566096369645,-0.3422628343105316,-0.2265962660312652,0.1790951490402221,-0.0144428545609116,-0.0258869659155607,-0.396140456199646,0.9177113175392152,0.0,0.0,0.0,-2.3773334675080964,-0.8668936294748317,-3.0396362528584997,578.864532683,-0.0732623204146435,0.840113474511337,-0.4637051527278893,5.513455710616583,20.046895490993514,1.6229966675085912,-0.0060094824232266,-0.0589905285826421,-0.8148212725844558,0.1532485040769771,0.0368463546416801,0.0395608900580484,-161.75652464928723,-140.59724476982444,-362.18490915021215
4856,1724236566106143666,-0.3409527838230133,-0.2262867540121078,0.1789450049400329,-0.0154802612960338,-0.0246810037642717,-0.3949066698551178,0.9182592630386353,0.0,0.0,0.0,-1.1388838844368676,-1.4669980054349876,-2.102032203413382,578.874306704,-0.2844105647575544,0.1416267853690692,0.2851632753114895,14.90931406314336,-42.57599714198469,44.36175042375708,-0.0089513576186917,-0.057585458632248,-0.8120398530840309,0.1199738144471993,0.0120465459754051,-0.0323042776863538,168.16710202094438,67.25161457048893,348.54975913821886
4858,1724236566116337160,-0.3398793041706085,-0.2263725399971008,0.17843559384346,-0.0143033377826213,-0.0250955782830715,-0.3930284380912781,0.9190725088119508,0.0,0.0,0.0,1.0160737262999069,0.5862000131414059,4.136519994221291,578.884500198,0.2557288134984887,0.0147317998641513,0.3944465989498159,1.5228967335076646,10.693702971174526,-22.96385197672101,-0.0065759361522783,-0.0574040705847975,-0.8080135946317575,0.1324492549491722,0.0084712599740122,0.0020880585802753,75.596248144972,120.9281979426362,224.73985464067655
4860,1724236566126012574,-0.3383485674858093,-0.2261354923248291,0.1789339184761047,-0.0145567692816257,-0.0232501085847616,-0.3936846256256103,0.918836236000061,0.0,0.0,0.0,0.5002748038498916,1.0169985971680653,2.7543830037400143,578.894175612,-0.2021806802561193,0.3307291963814395,-0.1370875646582635,-18.334310219865543,18.222869540538746,-29.085034112502488,-0.0084566790507179,-0.0542141906748857,-0.8093661492334987,0.1403719214651868,0.0227475491202611,0.0491137920950803,-18.721371698153476,-18.82632056920032,-284.1799202687288
4862,1724236566138023574,-0.336928516626358,-0.2258884012699127,0.1794881820678711,-0.013697532005608,-0.0214373599737882,-0.3942687809467315,0.918643057346344,0.0,0.0,0.0,0.7911460872670233,-0.1537179391809255,-2.766178831518956,578.906186612,0.0098998175878386,0.3343434527362943,-0.1009714660122116,8.668897032939826,20.367208145101035,-2.0201108863452024,-0.0082726411361589,-0.0502086749154873,-0.8106141960046085,0.1416307154451779,0.0281259555566553,0.0507961676214918,-102.26703052646756,-75.62174329555349,-307.1046951745067
4864,1724236566147485131,-0.3354140520095825,-0.2255659848451614,0.1800034493207931,-0.0123111326247453,-0.0185534823685884,-0.3949926793575287,0.9184144735336304,0.0,0.0,0.0,-1.1191776990301774,-0.70637400841611,-4.535090795559656,578.915648169,0.0249290372041458,0.6766081993186377,-0.1575525988569236,3.745529928977789,-16.97017911429759,39.122445002480774,-0.0079641943558521,-0.0438192097064532,-0.8121585443087201,0.1542316769584992,0.0221883512407394,0.0029627949109602,3944.7971362512,428.2837780047164,-685.2899798529845
4866,1724236566155973074,-0.3341493606567383,-0.225468173623085,0.1796364784240722,-0.0118523817509412,-0.0181504804641008,-0.3929737210273742,0.9192941784858704,0.0,0.0,0.0,63.93915539818145,6.634817057460608,-14.14635133178844,578.924136112,0.0731459936344808,0.1278971702079701,0.5179505921814981,-2.476421117659796,-48.49883999174299,50.38203782157486,-0.0075332650702513,-0.0426995853604949,-0.8077665634331322,0.1260691035340366,0.015592485650552,-0.0315677537985137,1492.1784998618864,194.16936795111195,28.629843325336424
4868,1724236566176391920,-0.3327014744281769,-0.2249499261379242,0.179564967751503,-0.0156995113939046,-0.0172697026282548,-0.3919782042503357,0.919678509235382,0.0,0.0,0.0,-208.7922458161156,-22.346698188792516,43.46541654245539,578.944554958,-0.3780960085242193,-0.0692448898589218,0.1122953989695489,13431.13085996988,1525.552521911125,66853.5972541392,-0.0153538341136742,-0.0440871617890539,-0.8054555160979007,4.735313884507605,0.5151418143802857,-0.8154610960762056,-42799.60990936938,-4581.789433097045,7344.182728530199
4870,1724236566176649232,-0.3314678966999054,-0.2248157858848571,0.1793525069952011,-0.0153525220230221,-0.0173528231680393,-0.3898965418338775,0.9205672144889832,0.0,0.0,0.0,-219.90056915828447,-23.535902007448787,45.369827989257125,578.94481227,3.121518128702357,0.3282760928367609,17.5313698695255,13259.2357220024,1508.0385990236755,65992.1000554515,-0.0147492122802581,-0.0439348036176671,-0.800941849002968,4.680180151212183,0.509239950373271,-0.8040114989860591,-42112.23336357384,-4510.2992450328875,7198.348795586112
4872,1724236566186876827,-0.3299094140529632,-0.2245157361030578,0.1799435317516327,-0.0141108697280287,-0.0136319119483232,-0.3915321826934814,0.9199551939964294,0.0,0.0,0.0,-220.33952945579372,-24.402030982644707,36.53726790562416,578.955039865,-0.067567217350248,0.7673271657373367,-0.3341475341723717,-143.5300837058528,6.082846041330072,-840.7871764077893,-0.0152986568833901,-0.0361390816104013,-0.8044796017026067,0.1413563175250978,0.0248956784089617,0.014862576404413,11027.014500427991,1136.6597539073637,-2357.944933619715
4874,1724236566196935908,-0.3285965621471405,-0.2243092507123947,0.1796683669090271,-0.0124985566362738,-0.0117751248180866,-0.3907585740089416,0.9203330874443054,0.0,0.0,0.0,0.1007593672973428,-0.8850903339852829,-1.9655501723226845,578.965098946,0.1535213914458315,0.4639923960139617,0.1717581844986274,19.655304701245715,-71.3829738587794,48.00598456211848,-0.0138104754205653,-0.0314470931463351,-0.8028191564757987,0.1355374858648232,0.0065312502873702,-0.0482425185770889,10366.374716307417,1227.7351634501763,-1502.2486427544263
4876,1724236566205959570,-0.327332854270935,-0.2243636101484298,0.1790639609098434,-0.0121397469192743,-0.014425971545279,-0.3882750868797302,0.921350598335266,0.0,0.0,0.0,0.1629465722530589,1.2071381644285293,3.3025194073147364,578.974122608,0.3120742621152617,-0.5138740050807209,0.5864314720313974,-21.36110263739057,-54.02014140545763,-2.2083002124032567,-0.0111749155681398,-0.0360176645563224,-0.7974667077722881,0.1419449093967255,0.0061582117162508,-0.0311073318264991,18.857184813018392,126.0649409078648,222.74221889122828
4878,1724236566216135956,-0.325866550207138,-0.2241611331701278,0.1791590899229049,-0.0146602513268589,-0.0157918594777584,-0.3882195353507995,0.9213150143623352,0.0,0.0,0.0,0.4921663094792992,1.275878197277275,1.425528747507671,578.984298994,-0.3521011455405373,-0.4399004610408868,0.0112309527725569,-34.446188981081946,38.65301824338509,-38.72443198045768,-0.0147646412749219,-0.0404924109571676,-0.7972943269612859,0.1373241392225388,0.0327705062999754,0.018608630924616,-8.011617521419312,-80.26217714657953,-253.5932107409728
4880,1724236566228133490,-0.324314683675766,-0.2235858738422393,0.1795133352279663,-0.0153724243864417,-0.0124571369960904,-0.3894035518169403,0.9208546876907348,0.0,0.0,0.0,-0.1748709058244202,-0.9178903972437392,-2.595027678934648,578.996296528,-0.3294321101865954,0.4677526167746625,-0.2016123559224558,40.30405476123052,-4.980890460409599,41.6187192029841,-0.0186222609767908,-0.0349216768432259,-0.7998082375391837,0.1566130174683451,0.0291351148342187,-0.013227347425472,181.8869076713791,-6.656824942303453,34.62503619321646
4882,1724236566236448209,-0.3228553831577301,-0.2234520316123962,0.1791569888591766,-0.0145903965458273,-0.0129402326419949,-0.3875259459018707,0.9216524958610536,0.0,0.0,0.0,2.7059490965949893,0.0420643367583351,-0.1765400607937959,579.004611247,0.2270448353589487,-0.0383083109995603,0.4864874843033059,40.22813053379936,-36.541240261013726,47.75057823144423,-0.0168764350207454,-0.0351683588697158,-0.7957557504382805,0.1448869213721177,0.0179599382243758,-0.034467081995873,202.5649335367123,123.2789865334208,222.69787822047888
4884,1724236566252462741,-0.3214795887470245,-0.2231069505214691,0.1788638085126876,-0.0138624357059597,-0.0121333254501223,-0.3862700760364532,0.9222018122673036,0.0,0.0,0.0,1.511147624987693,2.257726790162488,1.2871662932894168,579.020625779,0.0477685447927108,0.1267069662860059,0.1714321803652643,124.70495880716544,138.35576804131728,-81.64334860996479,-0.0162040269512319,-0.0330940781671889,-0.7930427912497332,0.3151854439312984,0.0613870752432816,0.0360524379896176,-1277.8036417719431,-219.77710453608023,-484.38079458396896
4886,1724236566256456031,-0.3199926614761352,-0.2228221446275711,0.1790619045495987,-0.0119809284806251,-0.0111791575327515,-0.3866732716560364,0.9220712184906006,0.0,0.0,0.0,-4.789567702139117,1.0234871347670906,-1.2204352733349448,579.024619069,0.6810727032211034,0.8067082822377767,-0.2162998666449764,92.74982265108832,118.60990473596785,-57.36190199144094,-0.0134555902180564,-0.0298858170563277,-0.7939546165892815,0.312135874982518,0.0699507592248949,0.0380894267904192,-1209.9611692711223,-305.04975952391896,-515.9389144705913
4888,1724236566266721850,-0.3183776140213012,-0.2221402078866958,0.1791489571332931,-0.0111779905855655,-0.00783053599298,-0.3855650424957275,0.9225797057151794,0.0,0.0,0.0,-7.502487602675695,-2.0017786957139325,-3.5607828987461714,579.034884888,-0.1044193952018548,0.6605510988929542,0.24345413783292,-61.53531231674376,-54.05069276029798,12.56815822000209,-0.0145912130926887,-0.0230703184492965,-0.7915497916547716,0.1567195363158831,0.0508725214874612,-0.0201100271579761,252.0178980693422,-63.38198892822311,116.47010163953738
4890,1724236566276150206,-0.3169052302837372,-0.2217952609062194,0.178711786866188,-0.0139465788379311,-0.0076604918576776,-0.3852129280567169,0.9226905703544616,0.0,0.0,0.0,-0.6557507822396049,-0.5963950067323822,0.5199595560042659,579.044313244,-0.5548814492514912,-0.1938109636931619,0.0829793543174465,9.681712656553923,-30.347410699852233,-2.386625125363423,-0.0198423571512996,-0.0248839001179547,-0.7907359258827245,0.1521113629001487,0.0307576950686332,-0.0354247277090085,379.5547711566311,146.3388989339046,249.3495830223388
4892,1724236566286327378,-0.3154017031192779,-0.2215462625026703,0.1784714758396148,-0.0128215961158275,-0.0072391745634377,-0.3841865360736847,0.9231380820274352,0.0,0.0,0.0,-0.6008563168917984,0.8630368122098944,1.0421711428382168,579.054490416,0.1748654744556803,0.1594189202529549,0.2194494698516041,36.61112403726053,34.620406091590326,4.336540502831374,-0.0181156942953978,-0.0232193709971592,-0.788533058491885,0.1436031690075623,0.0415732208589858,-0.0065770732418632,59.3183070868574,29.34121229562252,-76.68252020880178
4894,1724236566297163192,-0.3138933181762695,-0.2208984196186065,0.1785967499017715,-0.0108835380524396,-0.0049063665792346,-0.3834061026573181,0.9235027432441713,0.0,0.0,0.0,0.6640363238700964,-0.1349615654953382,-1.2654302314930943,579.06532623,0.1667040459161182,0.53354794508528,0.16176470323142,-18.14859242324627,-34.52205433976393,14.330104229753792,-0.0163428964728786,-0.0174085950986311,-0.7868797784448721,0.1398053621416295,0.0486211188593372,-0.0159630670338568,72.87671689210833,-114.7795469754479,-30.595394397825732
4896,1724236566306592840,-0.3125700652599334,-0.2205315679311752,0.1782203614711761,-0.0121831558644771,-0.0061781732365489,-0.3813945949077606,0.924311339855194,0.0,0.0,0.0,0.9913585443168652,-1.4033846806028605,-0.0574524197920637,579.074755878,-0.1471767757156949,-0.3585973488943375,0.4581694767964909,-52.28734079216488,-41.61590387726209,-5.676041862836678,-0.0178141787545275,-0.0207157723959649,-0.7825013502801761,0.1543921253885578,0.0409036173292349,-0.0311716873213701,-74.70377868998392,-86.6738694177944,87.76787021237139
4898,1724236566316383369,-0.3109155297279358,-0.2201107740402221,0.1780040562152862,-0.0164644438773393,-0.0056140753440558,-0.381288468837738,0.9242924451828004,0.0,0.0,0.0,-0.8522668652887875,-1.7656584886570414,0.391813420992751,579.084546407,-0.852244343118521,-0.2273355634918164,0.0253735494006039,46.85282812235394,41.75707673784227,-19.493912578033463,-0.0261646237248049,-0.0229355108177457,-0.7822040701663522,0.1584508042283268,0.0212175394797036,-0.0159232029040641,-102.39856089678722,67.54129785569776,-50.30523116508498
4900,1724236566326027591,-0.3094875514507293,-0.2201128900051117,0.177909106016159,-0.012399991042912,-0.0049663400277495,-0.3809792995452881,0.9244871139526368,0.0,0.0,0.0,-1.0236821815131751,-0.1210987746240277,-1.0071849475011485,579.094190629,0.728873693373439,0.4447073992934685,0.0721331914160725,63.2674573027952,26.074048471263954,11.030052785991897,-0.0191476116290187,-0.0186319925229953,-0.7816056526329501,0.1381964501394943,0.0065173096784185,-0.0232183513041555,79.7205443146806,184.4646190448166,-10.265118623022005
4902,1724236566337475220,-0.3080396354198456,-0.2199467420578003,0.1774615943431854,-0.0116291912272572,-0.0043348767794668,-0.3794925510883331,0.9251115918159484,0.0,0.0,0.0,1.2137088590228409,2.18002886522581,0.7069424716164368,579.105638258,0.085108853418258,0.1506170599496525,0.2823982177846893,-16.79645004706819,-18.69615129367725,22.042400794610543,-0.0182300891017483,-0.0168476694143112,-0.7784051495088166,0.1411051005657597,0.0241974358989143,-0.0381555975953524,69.22614264898411,49.75717224395945,146.3886803810176
4904,1724236566346526195,-0.3066578507423401,-0.2196584343910217,0.177122950553894,-0.0106836846098303,-0.0045462385751307,-0.3773611783981323,0.9259934425354004,0.0,0.0,0.0,0.9370349649098086,1.5479776193656958,2.007945793614245,579.114689233,0.2153146611473417,0.0314476715928978,0.508200882216268,-43.75594076948643,13.109693851009826,-10.362343576312492,-0.016357847503733,-0.0164835362840155,-0.7738104328501781,0.1589575069156303,0.0484771785981799,-0.0173606514509128,-92.73280099508916,-185.18473764002977,12.336966875002148
4906,1724236566355812029,-0.3051218688488006,-0.2190499156713485,0.1771527975797653,-0.0131807811558246,-0.001502534141764,-0.3770689964294433,0.9260901808738708,0.0,0.0,0.0,-0.5162933796085962,-1.2705543550939054,0.8706390559209697,579.123975067,-0.7449000418998646,0.4035095322024932,0.0755848651381965,-43.80481592241696,18.56788778947002,-24.928439579759292,-0.023284054250717,-0.012723435363219,-0.7731828405572506,0.1577946785549677,0.0520425598104381,-0.0014740699340833,-98.79946678013974,-211.60501278419156,-145.7296030715887
4908,1724236566366753922,-0.3034934997558594,-0.2186543941497802,0.1770762205123901,-0.0148107931017875,0.001112873898819,-0.3766787350177765,0.9262248873710632,0.0,0.0,0.0,-0.8532640637660931,-2.4006936736754336,-1.023713561569032,579.13491696,-0.4557466290338932,0.3294741024359864,0.0820942362787492,87.58835025469611,-4.409282866919014,5.683964350432096,-0.0282795812465221,-0.0090964040630157,-0.7723777372204068,0.1471033041922815,0.0168081543954325,-0.0027805987932048,30.89451912144816,80.13895073652205,-103.10764197071704
4910,1724236566376201264,-0.3021177649497986,-0.2186533510684967,0.1770843565464019,-0.0104542458429932,0.0009195295278914,-0.3759253323078155,0.9265905022621156,0.0,0.0,0.0,-0.0581845499074065,-0.1474126122927361,-1.4266520552872446,579.144364302,0.8706253698643891,0.307043603879994,0.1773037112678214,40.10008056977693,-12.91869746187006,10.130079144867455,-0.02006668558979,-0.0061560159127907,-0.7707732035724484,0.1400523858103142,0.0008121313799289,-0.0198283448040035,88.59381794383002,219.46710297159393,65.31467810348563
4912,1724236566387324724,-0.3006328344345093,-0.2186351269483566,0.1765928268432617,-0.0103839803487062,0.0010600315872579,-0.374428391456604,0.9271970987319946,0.0,0.0,0.0,0.985366914630637,2.0444232749314404,0.7138940779472212,579.155487762,0.0031022871651769,0.0252430955853761,0.2906684806634806,-42.42184507656626,4.369130203863243,8.935247869239507,-0.0200514868360324,-0.0058104303875927,-0.7675462431636116,0.148417894532475,0.0194171925700814,-0.0307489722898921,4.720186682271823,-9.511958526435876,62.78628644675919
4914,1724236566397179124,-0.2990399897098541,-0.2182885706424713,0.1764071434736251,-0.0102546755224466,0.0027681682258844,-0.3727633953094482,0.9278656840324402,0.0,0.0,0.0,0.2540694500242981,0.1474097438666957,0.2007633078680066,579.165342162,-0.1044216118925001,0.3276093369189703,0.3677527277418799,-23.076092084395807,-0.3803473189645421,-4.332268097777556,-0.021095297531964,-0.0025081613519869,-0.7639894555551681,0.1601648933248718,0.0428098508916487,-0.0089106553377167,-25.81041540515219,-212.79265019977623,-109.6927279543379
4916,1724236566406878324,-0.2975005805492401,-0.2178003937005996,0.1764155328273773,-0.0122019248083233,0.0037050729151815,-0.3718141317367553,0.9282196760177612,0.0,0.0,0.0,0.4657753713976955,-2.1101911504427417,-1.4132487795208333,579.175041362,-0.4443721568785663,0.027372186531122,0.2097001172359644,14.427481800856214,-16.553220929885452,3.5438409027790208,-0.025410125910473,-0.0021954547580333,-0.7619622712990338,0.1536747253087664,0.0229852221860404,-0.0262026930273808,44.34610666574167,-42.656111309015536,3.3748279767602902
4918,1724236566416742989,-0.2960352003574371,-0.2178480178117752,0.1758854836225509,-0.0112882787361741,0.0034145882818847,-0.369785726070404,0.9290422797203064,0.0,0.0,0.0,1.1291664574360103,-0.6236604390040756,0.3234530506991713,579.184906027,0.1943487204941203,0.0085709365100782,0.4437053636467002,18.66661643171227,28.125029673156188,-9.72469608704018,-0.0235021191234332,-0.0020038962748064,-0.7575886267600224,0.1696560425264088,0.0015042461727929,-0.0364359144677557,-85.84075279532298,132.14695728435348,72.72021087835985
4920,1724236566425952275,-0.2942913174629211,-0.2177797257900238,0.1756986379623413,-0.0105199888348579,0.0057182065211236,-0.3695265650749206,0.9291430115699768,0.0,0.0,0.0,-0.977548783584111,0.433874615614212,0.1047577202722749,579.194115313,-0.0299304811866853,0.5257719089697112,0.0665953909365226,-18.791399496383228,18.28761516173894,-20.322238163739783,-0.0237775437462317,0.0028512364412982,-0.7570898595536043,0.175834455313474,0.0091204164867413,-0.0217576118452598,-108.36272030335144,88.09877952141903,-38.16933913909858
4922,1724236566436666614,-0.2925759851932525,-0.2176607549190521,0.1754472106695175,-0.0108286328613758,0.0072871823795139,-0.3690076470375061,0.9293347001075744,0.0,0.0,0.0,-0.6377897229646914,1.0445362131894116,-0.4839778901293823,579.204829652,-0.1619331662313239,0.2496086152578263,0.1059745810047692,11.410280038497191,-30.06408719044228,30.566381786168815,-0.0255080598943974,0.005552794772304,-0.7560206480739782,0.144812291199301,0.008868524086516,-0.0391973837985588,158.38978381671706,36.24408137843085,108.92224238193371
4924,1724236566447141679,-0.2912155985832214,-0.2175907492637634,0.1748755127191543,-0.0100364116951823,0.0064074755646288,-0.3655915856361389,0.9306991696357728,0.0,0.0,0.0,2.3186912167044404,1.2116844315420174,2.335210800681562,579.215304717,0.2006171873612683,-0.1092386182944046,0.7015538569029495,-21.1671087182413,20.614641765984416,-7.439375164553484,-0.0233691713423339,0.0045884251439411,-0.7486459101737829,0.1612517657348497,0.0307481120997028,-0.0325540312086918,47.92660767259567,-109.959576549954,40.58742118179396
4926,1724236566456279484,-0.2894919514656067,-0.2171179503202438,0.1747535914182663,-0.0110300751402974,0.0093400850892066,-0.3650859594345093,0.9308617115020752,0.0,0.0,0.0,0.8888630061849447,-0.7968168484990856,0.8842919140737595,579.224442522,-0.4374239896445401,0.5165323836821384,0.121052227952114,-36.13926522324264,36.43796864411412,-53.940962098134065,-0.0273594221370997,0.0093349396285245,-0.7476599639002266,0.1884123803758051,0.0348290845790764,0.0023438207796502,-209.97704375794973,-167.86472195673895,-300.65412073714367
4928,1724236566466503796,-0.2875680327415466,-0.2169553190469741,0.1749570071697235,-0.0120762251317501,0.012595186010003,-0.3666191399097442,0.9302074313163756,0.0,0.0,0.0,-1.870083875657822,-1.9189634807189933,-3.812707800573977,579.234666834,-0.421565644274896,0.5225067993537367,-0.320787282850102,43.37579929376432,7.503482536414296,22.178073867662697,-0.0317107444929611,0.0145780370548718,-0.7510962008631245,0.1736654620007733,0.0124574466800648,-0.022188704190496,-111.0476827115126,-6.715574650374755,-175.58559265853617
4930,1724236566476531700,-0.2859691977500915,-0.2168643176555633,0.1743205934762954,-0.0088367080315947,0.0149525413289666,-0.3641412556171417,0.931181788444519,0.0,0.0,0.0,-1.4218763985431178,-0.9729080213716286,-2.782119576898362,579.244694738,0.4247604371555634,0.6658026864017311,0.5447668085384721,38.679564281298894,-26.947813527415605,48.30205631929459,-0.0273565203095234,0.0214130847878397,-0.7458320861392393,0.1507054491589201,-0.0041388771951602,-0.0743221354291829,165.6611415602967,122.74090767965036,344.92348625326076
4932,1724236566486682965,-0.2845290899276733,-0.2170421183109283,0.1734545528888702,-0.0072030751034617,0.0141899324953556,-0.3611177206039428,0.9323844909667968,0.0,0.0,0.0,1.5028486230842937,0.5648956980977917,3.207673087026751,579.254846003,0.3476069176978515,-0.031514469813078,0.6444718682614795,-23.782940588727012,-42.829576055013504,-3.3811535882028068,-0.0236881112396004,0.0212602314064993,-0.7392823743936813,0.1451885842472933,-0.0070057029588301,-0.0777296406197169,179.65246906364683,90.76736312127494,435.21506839498096
4934,1724236566497241104,-0.2829596698284149,-0.2170006781816482,0.1727171540260315,-0.0079487049952149,0.0133793475106358,-0.3588199019432068,0.9332770705223083,0.0,0.0,0.0,2.208589739695947,0.8564277181246328,6.102400274548174,579.265404142,-0.0812025147886845,-0.199704519767888,0.4637858309169508,-52.85696948305949,10.283713701270308,-56.848959819994576,-0.0244452132301833,0.0192701620119696,-0.7343352598296637,0.1835271038974095,0.0082630877551341,-0.0049519620542497,271.9090777116621,-76.61766535357668,-180.9678016319358
4936,1724236566506898539,-0.2808791399002075,-0.2168825566768646,0.1732425391674041,-0.0109032848849892,0.0151661392301321,-0.3607427179813385,0.9324783086776732,0.0,0.0,0.0,6.6459964871070705,-0.8042229334790442,0.3342224014834194,579.275061577,-0.6998133960049719,0.1311695051568215,-0.4362357990116671,-55.08583991385604,30.066527414716283,-81.05838813623416,-0.0312879276922099,0.0204190493502073,-0.7385826761706517,0.19228985255185,0.0113245147701453,0.0469973978252306,12184.185807274058,3289.466013424033,2387.8372131937126
4938,1724236566576912152,-0.2791631817817688,-0.2165498733520507,0.1727745085954666,-0.0096483984962105,0.0187314003705978,-0.3591889142990112,0.9330270290374756,0.0,0.0,0.0,6810.912561307792,1986.4462694697609,1682.6957539546877,579.34507519,-0.0038155438517698,0.1071779075683978,0.048697385273184,25929.76784144876,-2960.2993578156875,52169.81282161933,-0.0314782139265935,0.0280262789474184,-0.7354094484329925,3.570409494917726,-0.6140917082013857,-2.490328950357366,-3326444.2366370633,-1445592.836028105,2338152.461594863
4940,1724236566577281113,-0.2778389453887939,-0.2167776525020599,0.1718508452177047,-0.0079921893775463,0.017958203330636,-0.3558785021305084,0.9343255758285522,0.0,0.0,0.0,5576.927574642885,1450.2129382657272,2549.882331634631,579.345444151,9.613655208679496,-0.9908123486149166,19.39874753692022,-22113.639332366747,70674.1671491189,-22668.35275941326,-0.02773081471152,0.0278727294294777,-0.7282416293149709,6.096519709616132,0.122709244838461,-1.8661375978327897,-13233574.120173022,-6479655.205246506,-3420427.350150815
4942,1724236566577520787,-0.2759873867034912,-0.2166330218315124,0.1715027987957,-0.007174998987466,0.0211657378822565,-0.3556416034698486,0.9343551993370056,0.0,0.0,0.0,865.5494750492762,-885.3369724819063,831.6415055917073,579.345683825,-3.187565005944453,27.41454421397287,2.271363119131552,-26650.007850004014,48742.19504386949,-36726.25308166869,-0.0284835846229857,0.0344559955646387,-0.7278818690618339,7.235496312235114,0.3851641490841757,-1.1213949390877929,-15438034.627003867,-5802795.893979043,-8117261.089338187
4944,1724236566577806587,-0.2740864157676697,-0.2165973335504531,0.1712950319051742,-0.0064961733296513,0.0236003138124942,-0.3551709651947021,0.934480845928192,0.0,0.0,0.0,-2108.6532549921194,-1200.364808825797,-1811.4165417447052,579.345969625,-1.6839195035156131,17.565717934243878,3.612766973261088,-10218.643250452253,-95609.53773195558,24217.506032253557,-0.0289319965943121,0.0395038519776847,-0.7269932484548627,6.158290940991833,-0.5427870028700568,-1.6592684188597104,-968556.9133683206,5462236.300305977,-886592.0629609553
4946,1724236566578070806,-0.2725797295570373,-0.2169038355350494,0.1706288903951645,-0.0085200238972902,0.021201841533184,-0.3532989025115967,0.9352314472198486,0.0,0.0,0.0,-59.15929575199698,1846.357208161035,-3.267356580629894,579.346233844,-8.165098697632128,-22.632854054730142,14.780572965391984,2882.13146221215,-717.1239686810623,24766.291055786623,-0.0309400050946137,0.0336433740292584,-0.7229079918485043,6.006735114331491,-0.3600549511365329,-2.120639646306074,4791512.000649819,7747076.064275406,6627840.420173049
4948,1724236566578330241,-0.2709438502788543,-0.2167934626340866,0.1701807528734207,-0.0078046335838735,0.0231514405459165,-0.3512817621231079,0.9359509348869324,0.0,0.0,0.0,428.5561941014671,2892.299839187733,1661.3221528860638,579.346493279,-0.4345806244125646,15.754484716024898,16.747667433981192,28904.2785198215,143470.0609488337,7296.0032897701,-0.0309019282791104,0.037863020111199,-0.718688699271443,6.122434338107605,0.4131165776978655,-1.6775045035147889,1822117.754057841,3900332.7893807353,6217750.512862531
4950,1724236566586717053,-0.2692417502403259,-0.2166687101125717,0.1696286499500274,-0.008110873401165,0.0245967432856559,-0.349949449300766,0.9364104866981506,0.0,0.0,0.0,40.462376228784706,9.501622157251404,1.561560584426843,579.354880091,-0.1959248076870413,0.2919150895398263,0.3368626283833714,5885.14990015524,86482.44134630162,2700.7965662751894,-0.0324375982858178,0.0403994939100068,-0.7159403772588853,4.996431707581792,0.8351047970187437,-0.4207846479093859,-38757.852924505234,-28650.53632999744,-20685.270675011096
4952,1724236566587080819,-0.2673485875129699,-0.2163519859313964,0.1694699823856353,-0.0056478409096598,0.0301138181239366,-0.3497638702392578,0.9363368153572084,0.0,0.0,0.0,26.4821802662807,4.0508004389999455,-3.166953780897978,579.355243857,2.0372985562046235,33.14488141200604,1.3928064062983383,5897.917685480272,86768.18148370237,2789.1416821935504,-0.0316909194158109,0.0524665996046939,-0.7158204727989556,5.013907264242248,0.8379172066625715,-0.4225561925745605,-38215.092170911215,-14628.203661675272,-12402.97396307577
