seq,timestamp,px,py,pz,ox,oy,oz,ow,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z,vx,vy,vz,ax,ay,az,jx,jy,jz
6708.0,1.721689204235041e+18,-1.635255694,1.1706844568252563,0.1595501005649566,-0.03438862,0.013691167,0.1574462205171585,-0.986833751,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6709.0,1.721689204235041e+18,-1.635255694,1.1706844568252563,0.1595501005649566,-0.03438862,0.013691167,0.1574462205171585,-0.986833751,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6710.0,1.7216892042586632e+18,-1.635587096,1.1709771156311035,0.159854457,-0.034820206,0.0142088076099753,0.1563611030578613,-0.986983776,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6711.0,1.7216892042586632e+18,-1.635587096,1.1709771156311035,0.159854457,-0.034820206,0.0142088076099753,0.1563611030578613,-0.986983776,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6712.0,1.721689204259258e+18,-1.635995388,1.171306610107422,0.1602286994457245,-0.034770656,0.0137995826080441,0.1555793136358261,-0.987114906,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6713.0,1.721689204259258e+18,-1.635995388,1.171306610107422,0.1602286994457245,-0.034770656,0.0137995826080441,0.1555793136358261,-0.987114906,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6714.0,1.7216892042648174e+18,-1.636457086,1.1716653108596802,0.1605732291936874,-0.034101207,0.013424234,0.1549721509218216,-0.987238824,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6715.0,1.7216892042648174e+18,-1.636457086,1.1716653108596802,0.1605732291936874,-0.034101207,0.013424234,0.1549721509218216,-0.987238824,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6716.0,1.721689204275119e+18,-1.636960745,1.1720298528671265,0.160931796,-0.033206005,0.0123097235336899,0.1543696522712707,-0.98737824,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6717.0,1.721689204275119e+18,-1.636960745,1.1720298528671265,0.160931796,-0.033206005,0.0123097235336899,0.1543696522712707,-0.98737824,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6718.0,1.7216892042859095e+18,-1.637502789,1.172352672,0.1612531840801239,-0.032538161,0.0118076726794242,0.1538848727941513,-0.987482309,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6719.0,1.7216892042859095e+18,-1.637502789,1.172352672,0.1612531840801239,-0.032538161,0.0118076726794242,0.1538848727941513,-0.987482309,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6720.0,1.721689204295524e+18,-1.637976408,1.172663927078247,0.1613742560148239,-0.032379005,0.0122815901413559,0.1533659547567367,-0.987562537,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6721.0,1.721689204295524e+18,-1.637976408,1.172663927078247,0.1613742560148239,-0.032379005,0.0122815901413559,0.1533659547567367,-0.987562537,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6722.0,1.7216892043052209e+18,-1.63837719,1.1727893352508545,0.1614806801080703,-0.032260846,0.0130553264170885,0.1522900164127349,-0.987722874,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6723.0,1.7216892043052209e+18,-1.63837719,1.1727893352508545,0.1614806801080703,-0.032260846,0.0130553264170885,0.1522900164127349,-0.987722874,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6724.0,1.7216892043155712e+18,-1.638883114,1.1729811429977417,0.1617628037929535,-0.031147283,0.0117324879392981,0.1519290953874588,-0.987830818,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6725.0,1.7216892043155712e+18,-1.638883114,1.1729811429977417,0.1617628037929535,-0.031147283,0.0117324879392981,0.1519290953874588,-0.987830818,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6726.0,1.7216892043248294e+18,-1.639353871,1.1731258630752563,0.1621603816747665,-0.030405333,0.0105233397334814,0.1513537764549255,-0.987955868,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
