seq,timestamp,px,py,pz,ox,oy,oz,ow,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z,time interval
3029,1721689185837356692,-1.137932658,0.6933168172836304,0.1545213758945465,0.020249448716640472,-0.001374577,0.25951618,-0.965525508,0,0,0,0,0,0,0
3029,1721689185837356692,-1.137932658,0.6933168172836304,0.1545213758945465,0.020249448716640472,-0.001374577,0.25951618,-0.965525508,0,0,0,0,0,0,0
3030,1721689185847331854,-1.137446046,0.6937174201011658,0.1542927771806717,0.018790580332279205,-0.001219659,0.2587830722332001,-0.965752006,0,0,0,0,0,0,9980160
3030,1721689185847331854,-1.137446046,0.6937174201011658,0.1542927771806717,0.018790580332279205,-0.001219659,0.2587830722332001,-0.965752006,0,0,0,0,0,0,0
3030,1721689185847331854,-1.137446046,0.6937174201011658,0.1542927771806717,0.018790580332279205,-0.001219659,0.2587830722332001,-0.965752006,0,0,0,0,0,0,0
3031,1721689185847331854,-1.137446046,0.6937174201011658,0.1542927771806717,0.018790580332279205,-0.001219659,0.2587830722332001,-0.965752006,0,0,0,0,0,0,0
3031,1721689185847331854,-1.137446046,0.6937174201011658,0.1542927771806717,0.018790580332279205,-0.001219659,0.2587830722332001,-0.965752006,0,0,0,0,0,0,0
3031,1721689185847331854,-1.137446046,0.6937174201011658,0.1542927771806717,0.018790580332279205,-0.001219659,0.2587830722332001,-0.965752006,0,0,0,0,0,0,0
3032,1721689185857278913,-1.137010336,0.6941503882408142,0.15409143269062042,0.017339097,-0.00079106,0.2581865191459656,-0.965939164,0,0,0,0,0,0,9939968
3032,1721689185857278913,-1.137010336,0.6941503882408142,0.15409143269062042,0.017339097,-0.00079106,0.2581865191459656,-0.965939164,0,0,0,0,0,0,0
3032,1721689185857278913,-1.137010336,0.6941503882408142,0.15409143269062042,0.017339097,-0.00079106,0.2581865191459656,-0.965939164,0,0,0,0,0,0,0
3033,1721689185857278913,-1.137010336,0.6941503882408142,0.15409143269062042,0.017339097,-0.00079106,0.2581865191459656,-0.965939164,0,0,0,0,0,0,0
3033,1721689185857278913,-1.137010336,0.6941503882408142,0.15409143269062042,0.017339097,-0.00079106,0.2581865191459656,-0.965939164,0,0,0,0,0,0,0
3033,1721689185857278913,-1.137010336,0.6941503882408142,0.15409143269062042,0.017339097,-0.00079106,0.2581865191459656,-0.965939164,0,0,0,0,0,0,0
3034,1721689185868110123,-1.136656404,0.6945152878761292,0.1538388878107071,0.015671257,-2.63E-05,0.2577645480632782,-0.966080725,0,0,0,0,0,0,10840064
3034,1721689185868110123,-1.136656404,0.6945152878761292,0.1538388878107071,0.015671257,-2.63E-05,0.2577645480632782,-0.966080725,0,0,0,0,0,0,0
3034,1721689185868110123,-1.136656404,0.6945152878761292,0.1538388878107071,0.015671257,-2.63E-05,0.2577645480632782,-0.966080725,0,0,0,0,0,0,0
3035,1721689185868110123,-1.136656404,0.6945152878761292,0.1538388878107071,0.015671257,-2.63E-05,0.2577645480632782,-0.966080725,0,0,0,0,0,0,0
3035,1721689185868110123,-1.136656404,0.6945152878761292,0.1538388878107071,0.015671257,-2.63E-05,0.2577645480632782,-0.966080725,0,0,0,0,0,0,0
3035,1721689185868110123,-1.136656404,0.6945152878761292,0.1538388878107071,0.015671257,-2.63E-05,0.2577645480632782,-0.966080725,0,0,0,0,0,0,0
3036,1721689185877397081,-1.136316419,0.6948866844177246,0.15348218381404877,0.013960263691842556,0.000661645,0.25736507773399353,-0.966213167,0,0,0,0,0,0,9280000
3036,1721689185877397081,-1.136316419,0.6948866844177246,0.15348218381404877,0.013960263691842556,0.000661645,0.25736507773399353,-0.966213167,0,0,0,0,0,0,0
3036,1721689185877397081,-1.136316419,0.6948866844177246,0.15348218381404877,0.013960263691842556,0.000661645,0.25736507773399353,-0.966213167,0,0,0,0,0,0,0
3037,1721689185877397081,-1.136316419,0.6948866844177246,0.15348218381404877,0.013960263691842556,0.000661645,0.25736507773399353,-0.966213167,0,0,0,0,0,0,0
3037,1721689185877397081,-1.136316419,0.6948866844177246,0.15348218381404877,0.013960263691842556,0.000661645,0.25736507773399353,-0.966213167,0,0,0,0,0,0,0
3037,1721689185877397081,-1.136316419,0.6948866844177246,0.15348218381404877,0.013960263691842556,0.000661645,0.25736507773399353,-0.966213167,0,0,0,0,0,0,0
3038,1721689185894213591,-1.13593173,0.6952092051506042,0.15308630466461182,0.012608190067112446,0.001071845,0.25676602125167847,-0.966390729,0,0,0,0,0,0,16819968
3038,1721689185894213591,-1.13593173,0.6952092051506042,0.15308630466461182,0.012608190067112446,0.001071845,0.25676602125167847,-0.966390729,0,0,0,0,0,0,0
3038,1721689185894213591,-1.13593173,0.6952092051506042,0.15308630466461182,0.012608190067112446,0.001071845,0.25676602125167847,-0.966390729,0,0,0,0,0,0,0
3039,1721689185894213591,-1.13593173,0.6952092051506042,0.15308630466461182,0.012608190067112446,0.001071845,0.25676602125167847,-0.966390729,0,0,0,0,0,0,0
3039,1721689185894213591,-1.13593173,0.6952092051506042,0.15308630466461182,0.012608190067112446,0.001071845,0.25676602125167847,-0.966390729,0,0,0,0,0,0,0
3039,1721689185894213591,-1.13593173,0.6952092051506042,0.15308630466461182,0.012608190067112446,0.001071845,0.25676602125167847,-0.966390729,0,0,0,0,0,0,0
3040,1721689185896933990,-1.135551095,0.6955766081809998,0.15272076427936554,0.011877571232616901,0.001765438,0.2564280033111572,-0.966488719,0,0,0,0,0,0,2720000
3040,1721689185896933990,-1.135551095,0.6955766081809998,0.15272076427936554,0.011877571232616901,0.001765438,0.2564280033111572,-0.966488719,0,0,0,0,0,0,0
3040,1721689185896933990,-1.135551095,0.6955766081809998,0.15272076427936554,0.011877571232616901,0.001765438,0.2564280033111572,-0.966488719,0,0,0,0,0,0,0
3041,1721689185896933990,-1.135551095,0.6955766081809998,0.15272076427936554,0.011877571232616901,0.001765438,0.2564280033111572,-0.966488719,0,0,0,0,0,0,0
3041,1721689185896933990,-1.135551095,0.6955766081809998,0.15272076427936554,0.011877571232616901,0.001765438,0.2564280033111572,-0.966488719,0,0,0,0,0,0,0
3041,1721689185896933990,-1.135551095,0.6955766081809998,0.15272076427936554,0.011877571232616901,0.001765438,0.2564280033111572,-0.966488719,0,0,0,0,0,0,0
3042,1721689185907117975,-1.135191917,0.696010172,0.15237121284008026,0.011270468,0.002410447,0.2561095654964447,-0.966579139,0,0,0,0,0,0,10179840
3042,1721689185907117975,-1.135191917,0.696010172,0.15237121284008026,0.011270468,0.002410447,0.2561095654964447,-0.966579139,0,0,0,0,0,0,0
3042,1721689185907117975,-1.135191917,0.696010172,0.15237121284008026,0.011270468,0.002410447,0.2561095654964447,-0.966579139,0,0,0,0,0,0,0
3043,1721689185907117975,-1.135191917,0.696010172,0.15237121284008026,0.011270468,0.002410447,0.2561095654964447,-0.966579139,0,0,0,0,0,0,0
3043,1721689185907117975,-1.135191917,0.696010172,0.15237121284008026,0.011270468,0.002410447,0.2561095654964447,-0.966579139,0,0,0,0,0,0,0
3043,1721689185907117975,-1.135191917,0.696010172,0.15237121284008026,0.011270468,0.002410447,0.2561095654964447,-0.966579139,0,0,0,0,0,0,0
3044,1721689185917243457,-1.134822965,0.6964146494865417,0.1519642323255539,0.010401668958365917,0.002885272,0.2557845115661621,-0.966673613,0,0,0,0,0,0,10130176
3044,1721689185917243457,-1.134822965,0.6964146494865417,0.1519642323255539,0.010401668958365917,0.002885272,0.2557845115661621,-0.966673613,0,0,0,0,0,0,0
3044,1721689185917243457,-1.134822965,0.6964146494865417,0.1519642323255539,0.010401668958365917,0.002885272,0.2557845115661621,-0.966673613,0,0,0,0,0,0,0
3045,1721689185917243457,-1.134822965,0.6964146494865417,0.1519642323255539,0.010401668958365917,0.002885272,0.2557845115661621,-0.966673613,0,0,0,0,0,0,0
3045,1721689185917243457,-1.134822965,0.6964146494865417,0.1519642323255539,0.010401668958365917,0.002885272,0.2557845115661621,-0.966673613,0,0,0,0,0,0,0
3045,1721689185917243457,-1.134822965,0.6964146494865417,0.1519642323255539,0.010401668958365917,0.002885272,0.2557845115661621,-0.966673613,0,0,0,0,0,0,0
3046,1721689185927317800,-1.134485483,0.6968899369239807,0.15151920914649963,0.009936499,0.003588785,0.2553967237472534,-0.966778696,0,0,0,0,0,0,10070016
3046,1721689185927317800,-1.134485483,0.6968899369239807,0.15151920914649963,0.009936499,0.003588785,0.2553967237472534,-0.966778696,0,0,0,0,0,0,0
3046,1721689185927317800,-1.134485483,0.6968899369239807,0.15151920914649963,0.009936499,0.003588785,0.2553967237472534,-0.966778696,0,0,0,0,0,0,0
3047,1721689185927317800,-1.134485483,0.6968899369239807,0.15151920914649963,0.009936499,0.003588785,0.2553967237472534,-0.966778696,0,0,0,0,0,0,0
3047,1721689185927317800,-1.134485483,0.6968899369239807,0.15151920914649963,0.009936499,0.003588785,0.2553967237472534,-0.966778696,0,0,0,0,0,0,0
3047,1721689185927317800,-1.134485483,0.6968899369239807,0.15151920914649963,0.009936499,0.003588785,0.2553967237472534,-0.966778696,0,0,0,0,0,0,0
3048,1721689185937202304,-1.13413322,0.6973685622215271,0.1510426104068756,0.009309527,0.004537548,0.2550531029701233,-0.966871619,0,0,0,0,0,0,9890048
3048,1721689185937202304,-1.13413322,0.6973685622215271,0.1510426104068756,0.009309527,0.004537548,0.2550531029701233,-0.966871619,0,0,0,0,0,0,0
3048,1721689185937202304,-1.13413322,0.6973685622215271,0.1510426104068756,0.009309527,0.004537548,0.2550531029701233,-0.966871619,0,0,0,0,0,0,0
3049,1721689185937202304,-1.13413322,0.6973685622215271,0.1510426104068756,0.009309527,0.004537548,0.2550531029701233,-0.966871619,0,0,0,0,0,0,0
3049,1721689185937202304,-1.13413322,0.6973685622215271,0.1510426104068756,0.009309527,0.004537548,0.2550531029701233,-0.966871619,0,0,0,0,0,0,0
3049,1721689185937202304,-1.13413322,0.6973685622215271,0.1510426104068756,0.009309527,0.004537548,0.2550531029701233,-0.966871619,0,0,0,0,0,0,0
3050,1721689185967694543,-1.133709192,0.6978777647018433,0.1505221426486969,0.008049947,0.005644039,0.2545255720615387,-0.96701616,0,0,0,0,0,0,30489856
3050,1721689185967694543,-1.133709192,0.6978777647018433,0.1505221426486969,0.008049947,0.005644039,0.2545255720615387,-0.96701616,0,0,0,0,0,0,0
3050,1721689185967694543,-1.133709192,0.6978777647018433,0.1505221426486969,0.008049947,0.005644039,0.2545255720615387,-0.96701616,0,0,0,0,0,0,0
3051,1721689185967694543,-1.133709192,0.6978777647018433,0.1505221426486969,0.008049947,0.005644039,0.2545255720615387,-0.96701616,0,0,0,0,0,0,0
3051,1721689185967694543,-1.133709192,0.6978777647018433,0.1505221426486969,0.008049947,0.005644039,0.2545255720615387,-0.96701616,0,0,0,0,0,0,0
3051,1721689185967694543,-1.133709192,0.6978777647018433,0.1505221426486969,0.008049947,0.005644039,0.2545255720615387,-0.96701616,0,0,0,0,0,0,0
3052,1721689185968575837,-1.133326173,0.698378325,0.15008258819580078,0.007531662,0.006551394,0.25407665967941284,-0.967132568,0,0,0,0,0,0,880128
3052,1721689185968575837,-1.133326173,0.698378325,0.15008258819580078,0.007531662,0.006551394,0.25407665967941284,-0.967132568,0,0,0,0,0,0,0
3052,1721689185968575837,-1.133326173,0.698378325,0.15008258819580078,0.007531662,0.006551394,0.25407665967941284,-0.967132568,0,0,0,0,0,0,0
3053,1721689185968575837,-1.133326173,0.698378325,0.15008258819580078,0.007531662,0.006551394,0.25407665967941284,-0.967132568,0,0,0,0,0,0,0
3053,1721689185968575837,-1.133326173,0.698378325,0.15008258819580078,0.007531662,0.006551394,0.25407665967941284,-0.967132568,0,0,0,0,0,0,0
3053,1721689185968575837,-1.133326173,0.698378325,0.15008258819580078,0.007531662,0.006551394,0.25407665967941284,-0.967132568,0,0,0,0,0,0,0
3054,1721689185969245706,-1.133072972,0.6988998055458069,0.14970189332962036,0.007404625,0.007202342,0.25375860929489136,-0.967212498,0,0,0,0,0,0,669952
3054,1721689185969245706,-1.133072972,0.6988998055458069,0.14970189332962036,0.007404625,0.007202342,0.25375860929489136,-0.967212498,0,0,0,0,0,0,0
3054,1721689185969245706,-1.133072972,0.6988998055458069,0.14970189332962036,0.007404625,0.007202342,0.25375860929489136,-0.967212498,0,0,0,0,0,0,0
3055,1721689185969245706,-1.133072972,0.6988998055458069,0.14970189332962036,0.007404625,0.007202342,0.25375860929489136,-0.967212498,0,0,0,0,0,0,0
3055,1721689185969245706,-1.133072972,0.6988998055458069,0.14970189332962036,0.007404625,0.007202342,0.25375860929489136,-0.967212498,0,0,0,0,0,0,0
3055,1721689185969245706,-1.133072972,0.6988998055458069,0.14970189332962036,0.007404625,0.007202342,0.25375860929489136,-0.967212498,0,0,0,0,0,0,0
3056,1721689185978054530,-1.132821679,0.6992906332015991,0.14940758049488068,0.006807122,0.008030987,0.25334274768829346,-0.967319369,0,0,0,0,0,0,8809984
3056,1721689185978054530,-1.132821679,0.6992906332015991,0.14940758049488068,0.006807122,0.008030987,0.25334274768829346,-0.967319369,0,0,0,0,0,0,0
3056,1721689185978054530,-1.132821679,0.6992906332015991,0.14940758049488068,0.006807122,0.008030987,0.25334274768829346,-0.967319369,0,0,0,0,0,0,0
3057,1721689185978054530,-1.132821679,0.6992906332015991,0.14940758049488068,0.006807122,0.008030987,0.25334274768829346,-0.967319369,0,0,0,0,0,0,0
3057,1721689185978054530,-1.132821679,0.6992906332015991,0.14940758049488068,0.006807122,0.008030987,0.25334274768829346,-0.967319369,0,0,0,0,0,0,0
3057,1721689185978054530,-1.132821679,0.6992906332015991,0.14940758049488068,0.006807122,0.008030987,0.25334274768829346,-0.967319369,0,0,0,0,0,0,0
3058,1721689185987064636,-1.132610321,0.6996400952339172,0.14908821880817413,0.006322167,0.009423128,0.25290748476982117,-0.967423975,0,0,0,0,0,0,9009920
3058,1721689185987064636,-1.132610321,0.6996400952339172,0.14908821880817413,0.006322167,0.009423128,0.25290748476982117,-0.967423975,0,0,0,0,0,0,0
3058,1721689185987064636,-1.132610321,0.6996400952339172,0.14908821880817413,0.006322167,0.009423128,0.25290748476982117,-0.967423975,0,0,0,0,0,0,0
3059,1721689185987064636,-1.132610321,0.6996400952339172,0.14908821880817413,0.006322167,0.009423128,0.25290748476982117,-0.967423975,0,0,0,0,0,0,0
3059,1721689185987064636,-1.132610321,0.6996400952339172,0.14908821880817413,0.006322167,0.009423128,0.25290748476982117,-0.967423975,0,0,0,0,0,0,0
3059,1721689185987064636,-1.132610321,0.6996400952339172,0.14908821880817413,0.006322167,0.009423128,0.25290748476982117,-0.967423975,0,0,0,0,0,0,0
3060,1721689185997835806,-1.132336736,0.6999557614326477,0.1489313840866089,0.006469751,0.009828976,0.2526840269565582,-0.967477322,0,0,0,0,0,0,10769920
3060,1721689185997835806,-1.132336736,0.6999557614326477,0.1489313840866089,0.006469751,0.009828976,0.2526840269565582,-0.967477322,0,0,0,0,0,0,0
3060,1721689185997835806,-1.132336736,0.6999557614326477,0.1489313840866089,0.006469751,0.009828976,0.2526840269565582,-0.967477322,0,0,0,0,0,0,0
3061,1721689185997835806,-1.132336736,0.6999557614326477,0.1489313840866089,0.006469751,0.009828976,0.2526840269565582,-0.967477322,0,0,0,0,0,0,0
3061,1721689185997835806,-1.132336736,0.6999557614326477,0.1489313840866089,0.006469751,0.009828976,0.2526840269565582,-0.967477322,0,0,0,0,0,0,0
3061,1721689185997835806,-1.132336736,0.6999557614326477,0.1489313840866089,0.006469751,0.009828976,0.2526840269565582,-0.967477322,0,0,0,0,0,0,0
3062,1721689186006808751,-1.132144451,0.7001063227653503,0.14867162704467773,0.006250627,0.010647496208548546,0.25251105427742004,-0.96751529,0,0,0,0,0,0,8969984
3062,1721689186006808751,-1.132144451,0.7001063227653503,0.14867162704467773,0.006250627,0.010647496208548546,0.25251105427742004,-0.96751529,0,0,0,0,0,0,0
3062,1721689186006808751,-1.132144451,0.7001063227653503,0.14867162704467773,0.006250627,0.010647496208548546,0.25251105427742004,-0.96751529,0,0,0,0,0,0,0
3063,1721689186006808751,-1.132144451,0.7001063227653503,0.14867162704467773,0.006250627,0.010647496208548546,0.25251105427742004,-0.96751529,0,0,0,0,0,0,0
3063,1721689186006808751,-1.132144451,0.7001063227653503,0.14867162704467773,0.006250627,0.010647496208548546,0.25251105427742004,-0.96751529,0,0,0,0,0,0,0
3063,1721689186006808751,-1.132144451,0.7001063227653503,0.14867162704467773,0.006250627,0.010647496208548546,0.25251105427742004,-0.96751529,0,0,0,0,0,0,0
3064,1721689186017025909,-1.131988168,0.7002595067024231,0.14849446713924408,0.00597122,0.011656678281724453,0.25236716866493225,-0.967542946,0,0,0,0,0,0,10220032
3064,1721689186017025909,-1.131988168,0.7002595067024231,0.14849446713924408,0.00597122,0.011656678281724453,0.25236716866493225,-0.967542946,0,0,0,0,0,0,0
3064,1721689186017025909,-1.131988168,0.7002595067024231,0.14849446713924408,0.00597122,0.011656678281724453,0.25236716866493225,-0.967542946,0,0,0,0,0,0,0
3065,1721689186017025909,-1.131988168,0.7002595067024231,0.14849446713924408,0.00597122,0.011656678281724453,0.25236716866493225,-0.967542946,0,0,0,0,0,0,0
3065,1721689186017025909,-1.131988168,0.7002595067024231,0.14849446713924408,0.00597122,0.011656678281724453,0.25236716866493225,-0.967542946,0,0,0,0,0,0,0
3065,1721689186017025909,-1.131988168,0.7002595067024231,0.14849446713924408,0.00597122,0.011656678281724453,0.25236716866493225,-0.967542946,0,0,0,0,0,0,0
3066,1721689186044495668,-1.131844282,0.7004076838493347,0.14833229780197144,0.005769044,0.012657075189054012,0.2522883117198944,-0.967552125,0,0,0,0,0,0,27470080
3066,1721689186044495668,-1.131844282,0.7004076838493347,0.14833229780197144,0.005769044,0.012657075189054012,0.2522883117198944,-0.967552125,0,0,0,0,0,0,0
3066,1721689186044495668,-1.131844282,0.7004076838493347,0.14833229780197144,0.005769044,0.012657075189054012,0.2522883117198944,-0.967552125,0,0,0,0,0,0,0
3067,1721689186044495668,-1.131844282,0.7004076838493347,0.14833229780197144,0.005769044,0.012657075189054012,0.2522883117198944,-0.967552125,0,0,0,0,0,0,0
3067,1721689186044495668,-1.131844282,0.7004076838493347,0.14833229780197144,0.005769044,0.012657075189054012,0.2522883117198944,-0.967552125,0,0,0,0,0,0,0
3067,1721689186044495668,-1.131844282,0.7004076838493347,0.14833229780197144,0.005769044,0.012657075189054012,0.2522883117198944,-0.967552125,0,0,0,0,0,0,0
3068,1721689186044881055,-1.131706238,0.700518012,0.14820152521133423,0.00577982,0.013351543806493282,0.2522181272506714,-0.967561007,0,0,0,0,0,0,389888
3068,1721689186044881055,-1.131706238,0.700518012,0.14820152521133423,0.00577982,0.013351543806493282,0.2522181272506714,-0.967561007,0,0,0,0,0,0,0
3068,1721689186044881055,-1.131706238,0.700518012,0.14820152521133423,0.00577982,0.013351543806493282,0.2522181272506714,-0.967561007,0,0,0,0,0,0,0
3069,1721689186044881055,-1.131706238,0.700518012,0.14820152521133423,0.00577982,0.013351543806493282,0.2522181272506714,-0.967561007,0,0,0,0,0,0,0
3069,1721689186044881055,-1.131706238,0.700518012,0.14820152521133423,0.00577982,0.013351543806493282,0.2522181272506714,-0.967561007,0,0,0,0,0,0,0
3069,1721689186044881055,-1.131706238,0.700518012,0.14820152521133423,0.00577982,0.013351543806493282,0.2522181272506714,-0.967561007,0,0,0,0,0,0,0
3070,1721689186047580807,-1.131616831,0.700642467,0.14804339408874512,0.005994509,0.014234883710741997,0.2523605525493622,-0.967510045,0,0,0,0,0,0,2700032
3070,1721689186047580807,-1.131616831,0.700642467,0.14804339408874512,0.005994509,0.014234883710741997,0.2523605525493622,-0.967510045,0,0,0,0,0,0,0
3070,1721689186047580807,-1.131616831,0.700642467,0.14804339408874512,0.005994509,0.014234883710741997,0.2523605525493622,-0.967510045,0,0,0,0,0,0,0
3071,1721689186047580807,-1.131616831,0.700642467,0.14804339408874512,0.005994509,0.014234883710741997,0.2523605525493622,-0.967510045,0,0,0,0,0,0,0
3071,1721689186047580807,-1.131616831,0.700642467,0.14804339408874512,0.005994509,0.014234883710741997,0.2523605525493622,-0.967510045,0,0,0,0,0,0,0
3071,1721689186047580807,-1.131616831,0.700642467,0.14804339408874512,0.005994509,0.014234883710741997,0.2523605525493622,-0.967510045,0,0,0,0,0,0,0
3072,1721689186057078982,-1.13154006,0.7007405757904053,0.14787369966506958,0.006258031,0.014898743480443954,0.25222212076187134,-0.967534482,0,0,0,0,0,0,9490176
3072,1721689186057078982,-1.13154006,0.7007405757904053,0.14787369966506958,0.006258031,0.014898743480443954,0.25222212076187134,-0.967534482,0,0,0,0,0,0,0
3072,1721689186057078982,-1.13154006,0.7007405757904053,0.14787369966506958,0.006258031,0.014898743480443954,0.25222212076187134,-0.967534482,0,0,0,0,0,0,0
3073,1721689186057078982,-1.13154006,0.7007405757904053,0.14787369966506958,0.006258031,0.014898743480443954,0.25222212076187134,-0.967534482,0,0,0,0,0,0,0
3073,1721689186057078982,-1.13154006,0.7007405757904053,0.14787369966506958,0.006258031,0.014898743480443954,0.25222212076187134,-0.967534482,0,0,0,0,0,0,0
3073,1721689186057078982,-1.13154006,0.7007405757904053,0.14787369966506958,0.006258031,0.014898743480443954,0.25222212076187134,-0.967534482,0,0,0,0,0,0,0
3074,1721689186072735311,-1.131438375,0.7008545994758606,0.1476980298757553,0.006654254,0.015761718153953552,0.25205230712890625,-0.967562377,0,0,0,0,0,0,15660032
3074,1721689186072735311,-1.131438375,0.7008545994758606,0.1476980298757553,0.006654254,0.015761718153953552,0.25205230712890625,-0.967562377,0,0,0,0,0,0,0
3074,1721689186072735311,-1.131438375,0.7008545994758606,0.1476980298757553,0.006654254,0.015761718153953552,0.25205230712890625,-0.967562377,0,0,0,0,0,0,0
3075,1721689186072735311,-1.131438375,0.7008545994758606,0.1476980298757553,0.006654254,0.015761718153953552,0.25205230712890625,-0.967562377,0,0,0,0,0,0,0
3075,1721689186072735311,-1.131438375,0.7008545994758606,0.1476980298757553,0.006654254,0.015761718153953552,0.25205230712890625,-0.967562377,0,0,0,0,0,0,0
3075,1721689186072735311,-1.131438375,0.7008545994758606,0.1476980298757553,0.006654254,0.015761718153953552,0.25205230712890625,-0.967562377,0,0,0,0,0,0,0
3076,1721689186077435358,-1.131391168,0.7009505033493042,0.14750467240810394,0.006482092,0.016524352,0.2520228326320648,-0.967558563,0,0,0,0,0,0,4699904
3076,1721689186077435358,-1.131391168,0.7009505033493042,0.14750467240810394,0.006482092,0.016524352,0.2520228326320648,-0.967558563,0,0,0,0,0,0,0
3076,1721689186077435358,-1.131391168,0.7009505033493042,0.14750467240810394,0.006482092,0.016524352,0.2520228326320648,-0.967558563,0,0,0,0,0,0,0
3077,1721689186077435358,-1.131391168,0.7009505033493042,0.14750467240810394,0.006482092,0.016524352,0.2520228326320648,-0.967558563,0,0,0,0,0,0,0
3077,1721689186077435358,-1.131391168,0.7009505033493042,0.14750467240810394,0.006482092,0.016524352,0.2520228326320648,-0.967558563,0,0,0,0,0,0,0
3077,1721689186077435358,-1.131391168,0.7009505033493042,0.14750467240810394,0.006482092,0.016524352,0.2520228326320648,-0.967558563,0,0,0,0,0,0,0
3078,1721689186092309129,-1.13132,0.7011336088180542,0.14739961922168732,0.006822065,0.017116399481892586,0.25214287638664246,-0.967514575,0,0,0,0,0,0,14870016
3078,1721689186092309129,-1.13132,0.7011336088180542,0.14739961922168732,0.006822065,0.017116399481892586,0.25214287638664246,-0.967514575,0,0,0,0,0,0,0
3078,1721689186092309129,-1.13132,0.7011336088180542,0.14739961922168732,0.006822065,0.017116399481892586,0.25214287638664246,-0.967514575,0,0,0,0,0,0,0
3079,1721689186092309129,-1.13132,0.7011336088180542,0.14739961922168732,0.006822065,0.017116399481892586,0.25214287638664246,-0.967514575,0,0,0,0,0,0,0
3079,1721689186092309129,-1.13132,0.7011336088180542,0.14739961922168732,0.006822065,0.017116399481892586,0.25214287638664246,-0.967514575,0,0,0,0,0,0,0
3079,1721689186092309129,-1.13132,0.7011336088180542,0.14739961922168732,0.006822065,0.017116399481892586,0.25214287638664246,-0.967514575,0,0,0,0,0,0,0
3080,1721689186097389903,-1.131154895,0.7012482285499573,0.14729855954647064,0.007299869,0.017631743103265762,0.25188127160072327,-0.967569947,0,0,0,0,0,0,5080064
3080,1721689186097389903,-1.131154895,0.7012482285499573,0.14729855954647064,0.007299869,0.017631743103265762,0.25188127160072327,-0.967569947,0,0,0,0,0,0,0
3080,1721689186097389903,-1.131154895,0.7012482285499573,0.14729855954647064,0.007299869,0.017631743103265762,0.25188127160072327,-0.967569947,0,0,0,0,0,0,0
3081,1721689186097389903,-1.131154895,0.7012482285499573,0.14729855954647064,0.007299869,0.017631743103265762,0.25188127160072327,-0.967569947,0,0,0,0,0,0,0
3081,1721689186097389903,-1.131154895,0.7012482285499573,0.14729855954647064,0.007299869,0.017631743103265762,0.25188127160072327,-0.967569947,0,0,0,0,0,0,0
3081,1721689186097389903,-1.131154895,0.7012482285499573,0.14729855954647064,0.007299869,0.017631743103265762,0.25188127160072327,-0.967569947,0,0,0,0,0,0,0
3082,1721689186110198428,-1.131055593,0.7013900279998779,0.14715734124183655,0.00753585,0.018223351,0.2517072260379791,-0.967602551,0,0,0,0,0,0,12809984
3082,1721689186110198428,-1.131055593,0.7013900279998779,0.14715734124183655,0.00753585,0.018223351,0.2517072260379791,-0.967602551,0,0,0,0,0,0,0
3082,1721689186110198428,-1.131055593,0.7013900279998779,0.14715734124183655,0.00753585,0.018223351,0.2517072260379791,-0.967602551,0,0,0,0,0,0,0
3083,1721689186110198428,-1.131055593,0.7013900279998779,0.14715734124183655,0.00753585,0.018223351,0.2517072260379791,-0.967602551,0,0,0,0,0,0,0
3083,1721689186110198428,-1.131055593,0.7013900279998779,0.14715734124183655,0.00753585,0.018223351,0.2517072260379791,-0.967602551,0,0,0,0,0,0,0
3083,1721689186110198428,-1.131055593,0.7013900279998779,0.14715734124183655,0.00753585,0.018223351,0.2517072260379791,-0.967602551,0,0,0,0,0,0,0
3084,1721689186117193375,-1.131023049,0.7015652656555176,0.14699362218379974,0.007549454,0.018562940880656242,0.25172439217567444,-0.967591524,0,0,0,0,0,0,6999808
3084,1721689186117193375,-1.131023049,0.7015652656555176,0.14699362218379974,0.007549454,0.018562940880656242,0.25172439217567444,-0.967591524,0,0,0,0,0,0,0
3084,1721689186117193375,-1.131023049,0.7015652656555176,0.14699362218379974,0.007549454,0.018562940880656242,0.25172439217567444,-0.967591524,0,0,0,0,0,0,0
3085,1721689186117193375,-1.131023049,0.7015652656555176,0.14699362218379974,0.007549454,0.018562940880656242,0.25172439217567444,-0.967591524,0,0,0,0,0,0,0
3085,1721689186117193375,-1.131023049,0.7015652656555176,0.14699362218379974,0.007549454,0.018562940880656242,0.25172439217567444,-0.967591524,0,0,0,0,0,0,0
3085,1721689186117193375,-1.131023049,0.7015652656555176,0.14699362218379974,0.007549454,0.018562940880656242,0.25172439217567444,-0.967591524,0,0,0,0,0,0,0
3086,1721689186127006780,-1.130920529,0.7017291188240051,0.14691777527332306,0.007857724,0.018827583640813828,0.2515236735343933,-0.967636168,0,0,0,0,0,0,9810176
3086,1721689186127006780,-1.130920529,0.7017291188240051,0.14691777527332306,0.007857724,0.018827583640813828,0.2515236735343933,-0.967636168,0,0,0,0,0,0,0
3086,1721689186127006780,-1.130920529,0.7017291188240051,0.14691777527332306,0.007857724,0.018827583640813828,0.2515236735343933,-0.967636168,0,0,0,0,0,0,0
3087,1721689186127006780,-1.130920529,0.7017291188240051,0.14691777527332306,0.007857724,0.018827583640813828,0.2515236735343933,-0.967636168,0,0,0,0,0,0,0
3087,1721689186127006780,-1.130920529,0.7017291188240051,0.14691777527332306,0.007857724,0.018827583640813828,0.2515236735343933,-0.967636168,0,0,0,0,0,0,0
